id_product,model,descripcion ,suppliers,blands,2024-09-24 00:00:00,2024-09-25 00:00:00,2024-09-26 00:00:00,2024-09-27 00:00:00,2024-09-28 00:00:00,2024-09-29 00:00:00,2024-09-30 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-03 00:00:00,2024-10-04 00:00:00,2024-10-05 00:00:00,2024-10-06 00:00:00,2024-10-07 00:00:00,2024-10-08 00:00:00,2024-10-09 00:00:00,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-12 00:00:00,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-15 00:00:00,2024-10-16 00:00:00,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-21 00:00:00,2024-10-22 00:00:00,2024-10-23 00:00:00,2024-10-24 00:00:00,2024-10-25 00:00:00,2024-10-26 00:00:00,2024-10-27 00:00:00,2024-10-28 00:00:00,2024-10-29 00:00:00,2024-10-30 00:00:00,2024-10-31 00:00:00,2024-11-01 00:00:00,2024-11-02 00:00:00
ID-00000192,141A,LLAVE PARA CAÑO 141,ITURRIA S.A,BAHCO,10,13.0,13.0,13.0,13.0,12.0,12.0,12.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,17.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,21.0,21.0,19.0,18.0,18.0,21.0,21.0,21.0,20.0,19.0,22.0,22.0,21.0,21.0,,
ID-00000193,143A,LLAVE PARA CAÑO 143,ITURRIA S.A,BAHCO,14,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,
ID-00000194,142A,LLAVE PARA CAÑO 142,ITURRIA S.A,BAHCO,20,20.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0,13.0,13.0,,
ID-00000195,144A,LLAVE PARA CAÑO 144,ITURRIA S.A,BAHCO,15,15.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,,
ID-00000196,UD67,LLAVE FIJA DOBLE BOCA 6-7 MM,ITURRIA S.A,BAHCO,12,14.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,17.0,17.0,19.0,19.0,16.0,16.0,,
ID-00000197,UD89,LLAVE FIJA DOBLE BOCA 8-9 MM,ITURRIA S.A,BAHCO,17,21.0,21.0,20.0,20.0,18.0,18.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,25.0,25.0,29.0,29.0,29.0,29.0,29.0,29.0,32.0,32.0,32.0,32.0,32.0,31.0,35.0,33.0,33.0,33.0,33.0,37.0,37.0,37.0,34.0,,
ID-00000198,UD1011,LLAVE FIJA DOBLE BOCA 10-11 MM,ITURRIA S.A,BAHCO,15,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,15.0,13.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,12.0,12.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,10.0,,
ID-00000199,UD1213,LLAVE FIJA DOBLE BOCA 12-13 MM,ITURRIA S.A,BAHCO,19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,22.0,22.0,22.0,21.0,21.0,21.0,22.0,22.0,22.0,21.0,19.0,19.0,19.0,19.0,18.0,16.0,16.0,15.0,15.0,15.0,15.0,,
ID-00000200,UD1415,LLAVE FIJA DOBLE BOCA 14-15 MM,ITURRIA S.A,BAHCO,14,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
ID-00000201,UD1617,LLAVE FIJA DOBLE BOCA 16-17 MM,ITURRIA S.A,BAHCO,20,21.0,21.0,21.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,20.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,21.0,20.0,20.0,20.0,,
ID-00000202,UD1819,LLAVE FIJA DOBLE BOCA 18-19 MM,ITURRIA S.A,BAHCO,11,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,7.0,8.0,7.0,6.0,6.0,,
ID-00000203,UD2022,LLAVE FIJA DOBLE BOCA 20-22 MM,ITURRIA S.A,BAHCO,15,17.0,15.0,15.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,15.0,13.0,15.0,15.0,14.0,14.0,14.0,14.0,16.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,12.0,,
ID-00000204,UD2425,LLAVE FIJA DOBLE BOCA 24-25 MM,ITURRIA S.A,BAHCO,15,17.0,17.0,15.0,15.0,15.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,20.0,20.0,19.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,,
ID-00000205,UD3032,LLAVE FIJA DOBLE BOCA 30-32 MM,ITURRIA S.A,BAHCO,13,14.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,12.0,11.0,11.0,11.0,,
ID-00000206,UD14516,"LLAVE FIJA DOBLE BOCA 1/4-5/16""",ITURRIA S.A,BAHCO,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,11.0,9.0,9.0,9.0,9.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,14.0,12.0,12.0,14.0,13.0,13.0,13.0,,
ID-00000207,UD38716,"LLAVE FIJA DOBLE BOCA 3/8-7/16""",ITURRIA S.A,BAHCO,13,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,16.0,15.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,20.0,20.0,19.0,19.0,19.0,19.0,21.0,21.0,19.0,18.0,17.0,19.0,19.0,19.0,19.0,,
ID-00000208,UD12916,"LLAVE FIJA DOBLE BOCA 1/2-9/16""",ITURRIA S.A,BAHCO,13,14.0,13.0,13.0,13.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,,
ID-00000209,UD581116,"LLAVE FIJA DOBLE BOCA 5/8-11/16""",ITURRIA S.A,BAHCO,16,17.0,17.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,15.0,15.0,14.0,14.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,15.0,13.0,13.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,,
ID-00000210,UD3478,"LLAVE FIJA DOBLE BOCA 3/4-7/8""",ITURRIA S.A,BAHCO,19,21.0,19.0,19.0,19.0,19.0,18.0,18.0,20.0,20.0,20.0,19.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,25.0,,
ID-00000211,UD15161,"LLAVE FIJA DOBLE BOCA 15/16-1""",ITURRIA S.A,BAHCO,18,20.0,20.0,20.0,20.0,20.0,18.0,16.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,19.0,16.0,,
ID-00000212,PU6,LLAVE FIJA ANILLO-BOCA 6 MM,ITURRIA S.A,BAHCO,13,14.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,,
ID-00000213,PU7,LLAVE FIJA ANILLO-BOCA 7 MM,ITURRIA S.A,BAHCO,13,17.0,15.0,15.0,15.0,15.0,15.0,15.0,19.0,18.0,18.0,18.0,18.0,17.0,15.0,19.0,19.0,21.0,21.0,21.0,20.0,19.0,19.0,23.0,23.0,23.0,23.0,22.0,20.0,23.0,23.0,23.0,22.0,20.0,24.0,24.0,24.0,22.0,,
ID-00000214,PU8,LLAVE FIJA ANILLO-BOCA 8 MM,ITURRIA S.A,BAHCO,13,14.0,14.0,14.0,14.0,14.0,12.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,13.0,13.0,11.0,11.0,10.0,8.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,,
ID-00000215,PU9,LLAVE FIJA ANILLO-BOCA 9 MM,ITURRIA S.A,BAHCO,10,12.0,10.0,10.0,10.0,9.0,9.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,13.0,12.0,12.0,12.0,10.0,9.0,11.0,9.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,,
ID-00000216,PU10,LLAVE FIJA ANILLO-BOCA 10 MM,ITURRIA S.A,BAHCO,18,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,,
ID-00000217,PU11,LLAVE FIJA ANILLO-BOCA 11 MM,ITURRIA S.A,BAHCO,15,18.0,16.0,14.0,14.0,14.0,14.0,14.0,17.0,16.0,14.0,13.0,13.0,11.0,10.0,13.0,13.0,16.0,16.0,15.0,15.0,15.0,14.0,17.0,17.0,17.0,17.0,17.0,17.0,20.0,20.0,20.0,20.0,19.0,22.0,22.0,22.0,22.0,,
ID-00000218,PU12,LLAVE FIJA ANILLO-BOCA 12 MM,ITURRIA S.A,BAHCO,17,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,19.0,19.0,19.0,19.0,17.0,17.0,17.0,16.0,14.0,12.0,11.0,11.0,13.0,13.0,13.0,13.0,12.0,14.0,14.0,14.0,14.0,,
ID-00000219,PU13,LLAVE FIJA ANILLO-BOCA 13 MM,ITURRIA S.A,BAHCO,14,16.0,16.0,14.0,12.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,16.0,16.0,18.0,18.0,18.0,15.0,,
ID-00000220,PU14,LLAVE FIJA ANILLO-BOCA 14 MM,ITURRIA S.A,BAHCO,19,20.0,20.0,20.0,18.0,18.0,18.0,17.0,18.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,,
ID-00000221,PU15,LLAVE FIJA ANILLO-BOCA 15 MM,ITURRIA S.A,BAHCO,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,,
ID-00000222,PU16,LLAVE FIJA ANILLO-BOCA 16 MM,ITURRIA S.A,BAHCO,16,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,18.0,18.0,18.0,18.0,17.0,19.0,19.0,21.0,21.0,19.0,19.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,20.0,20.0,19.0,19.0,,
ID-00000223,PU17,LLAVE FIJA ANILLO-BOCA 17 MM,ITURRIA S.A,BAHCO,12,11.0,11.0,11.0,11.0,9.0,9.0,9.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,,
ID-00000224,PU18,LLAVE FIJA ANILLO-BOCA 18 MM,ITURRIA S.A,BAHCO,13,15.0,15.0,15.0,15.0,15.0,13.0,13.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,15.0,13.0,15.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,,
ID-00000225,PU19,LLAVE FIJA ANILLO-BOCA 19 MM,ITURRIA S.A,BAHCO,15,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,14.0,14.0,14.0,14.0,16.0,16.0,17.0,15.0,15.0,15.0,15.0,15.0,16.0,14.0,14.0,12.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,11.0,11.0,,
ID-00000226,PU20,LLAVE FIJA ANILLO-BOCA 20 MM,ITURRIA S.A,BAHCO,17,18.0,18.0,16.0,16.0,14.0,14.0,14.0,15.0,13.0,13.0,13.0,13.0,11.0,11.0,10.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,6.0,5.0,5.0,4.0,2.0,2.0,1.0,0.0,,
ID-00000227,PU21,LLAVE FIJA ANILLO-BOCA 21 MM,ITURRIA S.A,BAHCO,17,18.0,18.0,18.0,18.0,18.0,17.0,16.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,15.0,15.0,15.0,16.0,15.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,,
ID-00000228,PU22,LLAVE FIJA ANILLO-BOCA 22 MM,ITURRIA S.A,BAHCO,18,19.0,19.0,19.0,19.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,15.0,15.0,14.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,,
ID-00000229,PU23,LLAVE FIJA ANILLO-BOCA 23 MM,ITURRIA S.A,BAHCO,18,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,17.0,17.0,18.0,18.0,18.0,16.0,16.0,16.0,17.0,15.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,,
ID-00000230,PU24,LLAVE FIJA ANILLO-BOCA 24 MM,ITURRIA S.A,BAHCO,19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,18.0,17.0,17.0,17.0,17.0,17.0,18.0,16.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,,
ID-00000231,PU25,LLAVE FIJA ANILLO-BOCA 25 MM,ITURRIA S.A,BAHCO,10,11.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,,
ID-00000232,PU26,LLAVE FIJA ANILLO-BOCA 26 MM,ITURRIA S.A,BAHCO,16,17.0,17.0,17.0,17.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,16.0,16.0,16.0,17.0,15.0,15.0,15.0,15.0,16.0,15.0,15.0,15.0,,
ID-00000233,PU27,LLAVE FIJA ANILLO-BOCA 27 MM,ITURRIA S.A,BAHCO,18,17.0,17.0,17.0,17.0,17.0,16.0,15.0,14.0,14.0,14.0,13.0,11.0,11.0,9.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,,
ID-00000234,PU28,LLAVE FIJA ANILLO-BOCA 28 MM,ITURRIA S.A,BAHCO,15,16.0,16.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,16.0,17.0,17.0,16.0,16.0,,
ID-00000235,PU29,LLAVE FIJA ANILLO-BOCA 29 MM,ITURRIA S.A,BAHCO,11,12.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,,
ID-00000236,PU30,LLAVE FIJA ANILLO-BOCA 30 MM,ITURRIA S.A,BAHCO,12,13.0,11.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,9.0,9.0,,
ID-00000237,PU516,"LLAVE FIJA ANILLO-BOCA 5/16""",ITURRIA S.A,BAHCO,20,20.0,18.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,18.0,19.0,19.0,19.0,17.0,17.0,18.0,18.0,18.0,18.0,,
ID-00000238,PU1132,"LLAVE FIJA ANILLO-BOCA 11/32""",ITURRIA S.A,BAHCO,12,16.0,16.0,16.0,16.0,14.0,14.0,12.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,23.0,22.0,22.0,22.0,22.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,27.0,27.0,27.0,27.0,25.0,29.0,29.0,29.0,29.0,,
ID-00000239,PU38,"LLAVE FIJA ANILLO-BOCA 3/8""",ITURRIA S.A,BAHCO,13,15.0,14.0,14.0,12.0,12.0,11.0,10.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,14.0,13.0,16.0,16.0,16.0,16.0,14.0,14.0,17.0,17.0,17.0,17.0,17.0,17.0,20.0,20.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,,
ID-00000240,PU716,"LLAVE FIJA ANILLO-BOCA 7/16""",ITURRIA S.A,BAHCO,10,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,,
ID-00000241,PU12P,"LLAVE FIJA ANILLO-BOCA 1/2""",ITURRIA S.A,BAHCO,19,21.0,21.0,21.0,21.0,21.0,21.0,21.0,23.0,21.0,21.0,21.0,21.0,20.0,20.0,22.0,22.0,24.0,24.0,24.0,24.0,22.0,22.0,23.0,23.0,23.0,23.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,21.0,21.0,,
ID-00000242,PU916,"LLAVE FIJA ANILLO-BOCA 9/16""",ITURRIA S.A,BAHCO,13,13.0,13.0,13.0,13.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,22.0,21.0,21.0,21.0,,
ID-00000243,PU58,"LLAVE FIJA ANILLO-BOCA 5/8""",ITURRIA S.A,BAHCO,17,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,20.0,20.0,,
ID-00000244,PU1116,"LLAVE FIJA ANILLO-BOCA 11/16""",ITURRIA S.A,BAHCO,12,15.0,15.0,15.0,15.0,15.0,15.0,14.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,17.0,17.0,20.0,20.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,,
ID-00000245,PU34P,"LLAVE FIJA ANILLO-BOCA 3/4""",ITURRIA S.A,BAHCO,14,15.0,15.0,15.0,13.0,13.0,13.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,,
ID-00000246,PU1316,"LLAVE FIJA ANILLO-BOCA 13/16""",ITURRIA S.A,BAHCO,12,14.0,12.0,10.0,10.0,9.0,9.0,9.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0,16.0,15.0,14.0,14.0,14.0,14.0,17.0,17.0,15.0,15.0,15.0,14.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,,
ID-00000247,PU1,"LLAVE FIJA ANILLO-BOCA 1""",ITURRIA S.A,BAHCO,12,13.0,13.0,12.0,11.0,11.0,11.0,9.0,12.0,12.0,10.0,10.0,10.0,9.0,9.0,12.0,12.0,15.0,13.0,13.0,13.0,11.0,11.0,14.0,14.0,13.0,11.0,11.0,9.0,12.0,12.0,10.0,8.0,8.0,11.0,11.0,11.0,11.0,,
ID-00000248,PU1116,"LLAVE FIJA ANILLO-BOCA 1 1/16""",ITURRIA S.A,BAHCO,20,22.0,22.0,22.0,22.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,21.0,23.0,23.0,25.0,25.0,25.0,23.0,23.0,23.0,24.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,20.0,19.0,19.0,19.0,,
ID-00000249,PU118,"LLAVE FIJA ANILLO-BOCA 1 1/8""",ITURRIA S.A,BAHCO,16,18.0,18.0,18.0,18.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,17.0,19.0,19.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,,
ID-00000250,PU114,"LLAVE FIJA ANILLO-BOCA 1 1/4""",ITURRIA S.A,BAHCO,17,17.0,17.0,17.0,17.0,15.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,16.0,16.0,18.0,18.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,18.0,18.0,18.0,20.0,19.0,19.0,19.0,,
ID-00000251,01830,VIDRIO TRANSPARENTE P/CARETA,BERMON DISTRIBUIDORA S.R.L,KEMEN,20,25.0,25.0,25.0,24.0,24.0,22.0,20.0,23.0,21.0,21.0,21.0,21.0,21.0,20.0,25.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,33.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,35.0,35.0,40.0,40.0,40.0,40.0,,
ID-00000252,01827,VIDRIO TONO 10 - 11 P/MASCARA DE SOLDAR,BERMON DISTRIBUIDORA S.R.L,BERMON,10,20.0,20.0,20.0,20.0,20.0,20.0,18.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,36.0,46.0,46.0,46.0,46.0,46.0,46.0,56.0,55.0,54.0,52.0,52.0,52.0,62.0,62.0,62.0,61.0,61.0,70.0,68.0,68.0,65.0,,
ID-00000253,SN10,"BOCA LLAVE ESTRIADA CORTA 1/2"" DE 10 MM",ITURRIA S.A,BAHCO,11,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
ID-00000254,SN12,"BOCA LLAVE ESTRIADA CORTA 1/2"" DE 12 MM",ITURRIA S.A,BAHCO,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,11.0,11.0,9.0,7.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ID-00000255,SN8,"BOCA LLAVE ESTRIADA CORTA 1/2"" DE 8 MM",ITURRIA S.A,BAHCO,19,21.0,21.0,21.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,21.0,23.0,23.0,25.0,25.0,25.0,25.0,24.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,23.0,21.0,,
ID-00000256,SN10100,"BOCA LLAVE ESTRIADA LARGA 1/2"" DE 10-100",ITURRIA S.A,BAHCO,13,14.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,14.0,11.0,,
